hsv_mean_h,hsv_mean_s,hsv_mean_v,hsv_std_h,hsv_std_s,hsv_std_v,hog_mean,hog_std,hog_max,glcm_contrast_0,glcm_contrast_90,glcm_correlation_0,glcm_correlation_90,glcm_energy_0,glcm_energy_90,glcm_homogeneity_0,glcm_homogeneity_90,target_label
32.67909241,7.423126221,152.2467651,25.56522718,3.599991841,15.72509022,0.117569671,0.083729958,0.254109995,1.417279412,1.029028799,0.997198093,0.997951443,0.070210806,0.075438741,0.634826821,0.677507664,haze
103.3218231,13.73196411,170.161377,26.34852448,6.557058851,12.72319131,0.096105985,0.107689243,0.432919193,2.376639093,2.738526348,0.991916869,0.99078805,0.144911655,0.155464287,0.743712663,0.798851583,haze
29.09408569,2.433547974,135.2975464,49.21634789,4.351202369,30.82208631,0.103929228,0.100160116,0.488218617,10.0402114,7.690594363,0.99440787,0.995679811,0.087402336,0.077688913,0.692892476,0.644567303,haze
0,0,124.7214661,0,0,57.62306904,0.106341749,0.097594906,0.446601297,57.91185662,21.5316636,0.991280312,0.996749477,0.040601673,0.042542526,0.531556979,0.545334536,haze
65.71580505,18.49107361,117.9866486,52.20756565,14.21138029,38.49472947,0.12395009,0.073957478,0.37791446,31.80808824,27.94782475,0.989081757,0.990351588,0.02926262,0.030083684,0.376649208,0.393443548,haze
41.63415527,10.8243866,180.0688782,42.78201942,8.884514549,36.57882312,0.09775376,0.106195742,0.4740356,25.38812806,20.62035846,0.990657947,0.992240191,0.111280975,0.11232883,0.65668403,0.657600187,haze
56.58840942,15.7069397,202.9049377,40.54949221,15.5476285,44.64789885,0.081246276,0.111267804,0.584797728,89.41582414,18.18802083,0.978701942,0.99566584,0.203985966,0.207326931,0.572532642,0.681411697,haze
55.80162048,47.50367737,180.1265717,25.11917939,23.94779539,56.12103177,0.111947195,0.091110695,0.41233191,8.074785539,4.303216912,0.998791316,0.999351967,0.044489811,0.044628128,0.6215918,0.609861935,haze
51.71914673,18.75091553,216.7935028,36.0753624,18.3555423,47.03501537,0.102526531,0.101595491,0.536745901,36.00134804,24.91576287,0.99238522,0.994731895,0.104955187,0.108796242,0.557235654,0.617037368,haze
53.46244812,6.17036438,209.1618958,55.32912852,6.574606209,31.38776768,0.11425804,0.088195429,0.451434179,12.19492953,5.521139706,0.993934648,0.997242239,0.059753664,0.062220624,0.5489637,0.618534336,haze
106.632309,11.0378418,185.6269684,14.03778794,3.091317878,18.79911353,0.090986461,0.112048192,0.704204831,63.32429534,37.0481924,0.91001537,0.947354047,0.100781436,0.100741219,0.741312862,0.748543421,haze
104.6342316,45.8757019,142.1738586,1.977022415,9.205435522,36.65222178,0.11597149,0.085929895,0.496795694,9.785248162,6.04564951,0.996115661,0.99758156,0.04222031,0.039828891,0.552191213,0.543110743,haze
83.8588562,24.25520325,117.090271,21.56716521,18.65736423,33.11216215,0.118100724,0.082979229,0.406892086,66.34578738,47.82444853,0.972948157,0.980417034,0.039119562,0.040391225,0.414306887,0.45439446,haze
41.97387695,10.75588989,180.0349426,42.00085871,8.607794566,36.50007566,0.088814115,0.113777793,0.533060854,18.74834559,13.42901348,0.993073623,0.994929922,0.150263016,0.152729818,0.778412059,0.778729025,haze
45.46867371,19.70970154,142.3669128,49.78419273,30.15983222,73.21014812,0.110487643,0.092875261,0.489444066,83.50209865,79.38229167,0.992525222,0.992872656,0.053992574,0.042835614,0.520795779,0.449018637,haze
89.32925415,41.99487305,149.7793884,58.68712031,30.67463002,65.2134522,0.109102491,0.094498571,0.464656262,27.79307598,21.90738358,0.996290215,0.997077632,0.029745448,0.025551344,0.542034596,0.43684489,haze
61.43199158,4.183578491,127.2608643,47.49985012,5.490837604,42.80370509,0.10554729,0.098453557,0.485526094,70.39874387,85.2651348,0.980674646,0.976248756,0.076658192,0.065960296,0.645276854,0.578376801,haze
37.95439148,7.249282837,145.9333496,46.9951836,15.91851584,43.25144769,0.105243396,0.098778342,0.406425794,52.53837316,28.27132353,0.985952348,0.992398101,0.054025783,0.05148365,0.645224883,0.61467657,haze
109.6885376,12.77636719,150.2622375,47.44530421,12.14817652,62.4259338,0.100911204,0.103200107,0.462351377,73.35085784,35.19532782,0.989745356,0.995057387,0.03657106,0.034809923,0.591580652,0.547462028,haze
19.9956665,12.01893616,185.9313965,7.118958995,7.803111058,19.29725596,0.105642541,0.098351344,0.656813868,7.542325368,7.672748162,0.990395007,0.990006802,0.078454679,0.083596259,0.634644671,0.670849442,haze
35.12493896,7.702713013,80.37052917,28.08264036,7.594922345,35.40400751,0.100758338,0.103349363,0.439745103,79.43973652,58.57222733,0.967760924,0.976003576,0.0498762,0.052169223,0.621342782,0.657852336,haze
30.69203186,10.07209778,131.9595795,27.17590654,6.232664359,14.81003054,0.08160227,0.119056301,0.591121031,10.93639706,38.07000613,0.972949175,0.900004096,0.137450143,0.150017254,0.812233426,0.887105232,haze
21.72367859,85.89645386,131.221756,5.920698751,46.83792892,57.5927663,0.094904568,0.108749511,0.434049461,24.05234375,12.00133272,0.996477899,0.998234189,0.032186746,0.039795884,0.541352437,0.682603534,haze
0,0,165.7300873,0,0,42.97371571,0.102336975,0.101786428,0.487714606,20.88382353,19.79419424,0.994346014,0.994616463,0.069374949,0.068678918,0.646048695,0.6106719,haze
0,0,153.8955994,0,0,47.51968967,0.099234693,0.10481321,0.484963942,23.93647365,24.63495711,0.994690953,0.99451883,0.088475393,0.086212736,0.655279923,0.656255799,haze
70.32299805,6.189804077,208.3316193,55.72139492,11.44652033,41.07419552,0.098040901,0.105930708,0.574929844,19.93114277,57.18466605,0.994136824,0.982829835,0.071363441,0.076271445,0.694345614,0.734207808,haze
110.6876068,84.91514587,201.748291,9.302335068,52.65569639,40.03822442,0.094981362,0.108682446,0.429302204,6.203523284,34.49278493,0.998874092,0.993714075,0.067790875,0.05528748,0.697969759,0.495649756,haze
79.60725403,27.74691772,175.2068329,26.1854501,28.99933765,38.85750574,0.093370593,0.110069368,0.487962298,7.998360907,6.746323529,0.997544201,0.997930067,0.05110197,0.049391752,0.673769389,0.66229371,haze
108.0102539,51.04597473,183.1417084,3.327669032,18.35142052,34.91690684,0.101091584,0.10302342,0.565114885,38.36801471,36.44430147,0.984926088,0.985609203,0.048397262,0.036720643,0.60958352,0.45518521,haze
32.42475891,3.048950195,148.4586182,47.34510121,3.451677457,40.30582926,0.102070131,0.102054014,0.466671468,5.840762868,2.438771446,0.998194992,0.999242268,0.062187037,0.054257366,0.730452873,0.66978034,haze
115.3266296,45.09182739,192.04422,7.529971614,24.34151514,50.58646957,0.107659419,0.096139393,0.486651609,11.1549326,5.648146446,0.997692767,0.998823446,0.05596341,0.046581722,0.625249938,0.520730641,haze
75.03581238,16.78793335,154.9551392,25.05915942,15.41955893,48.44766591,0.100805454,0.103303406,0.501954986,77.03060662,10.288894,0.982998632,0.99772578,0.048038246,0.048508089,0.583950262,0.619423292,haze
94.62442017,17.64006042,165.6309509,50.57366639,37.95616722,58.90566849,0.110673625,0.092653559,0.492980567,59.44610907,22.40911458,0.991080749,0.996609767,0.042794721,0.035786101,0.543257677,0.499906297,haze
41.85180664,47.47242737,143.3113861,26.15824644,58.03557734,73.58271366,0.112909153,0.08991583,0.492993993,72.20785846,27.39618566,0.993674469,0.997606082,0.029902751,0.029266742,0.374525605,0.417872211,haze
108.4745789,42.85708618,172.8601227,1.905327839,14.36280981,42.02529159,0.088387962,0.114109165,0.544926648,77.91637561,15.66101409,0.974353668,0.99483849,0.066001643,0.057227419,0.717586178,0.650090491,haze
79.60725403,27.74691772,175.2068329,26.1854501,28.99933765,38.85750574,0.093370593,0.110069368,0.487962298,7.998360907,6.746323529,0.997544201,0.997930067,0.05110197,0.049391752,0.673769389,0.66229371,haze
102.029892,50.74562073,181.3428192,3.812652968,23.59372098,30.94120501,0.101683806,0.102438942,0.422073728,6.203860294,6.305422794,0.99774582,0.997710187,0.051701551,0.040485804,0.6698469,0.517272833,haze
115.3266296,45.09182739,192.04422,7.529971614,24.34151514,50.58646957,0.107659419,0.096139393,0.486651609,11.1549326,5.648146446,0.997692767,0.998823446,0.05596341,0.046581722,0.625249938,0.520730641,haze
94.62442017,17.64006042,165.6309509,50.57366639,37.95616722,58.90566849,0.110673625,0.092653559,0.492980567,59.44610907,22.40911458,0.991080749,0.996609767,0.042794721,0.035786101,0.543257677,0.499906297,haze
104.0138245,30.56274414,140.7461548,2.981887756,8.581066631,37.75385654,0.101365009,0.102754408,0.506067753,38.02225797,12.68664216,0.985747108,0.995245109,0.079153689,0.07669889,0.550731229,0.606444521,haze
108.4745789,42.85708618,172.8601227,1.905327839,14.36280981,42.02529159,0.088387962,0.114109165,0.544926648,77.91637561,15.66101409,0.974353668,0.99483849,0.066001643,0.057227419,0.717586178,0.650090491,haze
54.71209717,19.02911377,148.4705505,18.50163957,10.13173608,28.36971369,0.102175047,0.101948973,0.467206288,18.60265012,5.695373775,0.988670412,0.99649575,0.0792865,0.072098176,0.683855994,0.678281427,haze
119.3106537,59.27056885,183.5219269,3.67372045,15.73554949,26.41578926,0.083391549,0.117809944,0.517334014,26.05079657,13.57610294,0.979844112,0.98944739,0.10405245,0.086980576,0.867300123,0.756883685,haze
83.64486694,10.27349854,140.7222595,69.59119,5.979035707,36.69446142,0.103037665,0.101077065,0.51758717,16.71548713,11.05477941,0.993234912,0.99550043,0.065233528,0.063559582,0.612793857,0.599461718,haze
117.6296082,43.05950928,140.2262421,9.332261885,26.69002645,27.74896527,0.1031148,0.100998373,0.576022376,8.747349877,6.008532475,0.994571357,0.996268245,0.065363684,0.04962793,0.635899851,0.519829211,haze
60.5460968,7.102737427,179.7488861,11.76072738,3.00045587,32.42040246,0.115826538,0.086125179,0.472285609,78.82009804,44.7009038,0.962809615,0.978729421,0.040192722,0.04592408,0.379778094,0.419164224,haze
84.09620667,41.14569092,148.3631134,21.4046769,17.31454861,41.94854382,0.112069146,0.090960651,0.48000876,204.3135723,109.1638021,0.933540739,0.964439055,0.03977364,0.036202867,0.474819923,0.461085621,haze
104.4503479,23.56190491,200.4988708,0.990882755,2.136961009,6.277796971,0.077808035,0.12042203,0.707106781,3.566973039,2.352971814,0.957093298,0.97182214,0.215030629,0.221277229,0.858366454,0.884684744,haze
97.13302612,34.97354126,165.0174408,12.84456751,12.60011672,39.61825688,0.096543431,0.107297247,0.582079046,42.94675245,29.12981005,0.983824602,0.989074767,0.113256977,0.103742549,0.626414009,0.59605823,haze
100.4474182,12.40396118,150.0440216,13.47183386,7.051125913,38.02215171,0.084248738,0.117198479,0.5,1.983838848,3.441482843,0.999305637,0.998788148,0.080154139,0.06548758,0.863660066,0.764098551,haze
38.84265137,23.57012939,165.3244476,37.31721268,15.00039148,58.44369644,0.102423408,0.101699453,0.567806242,11.90070466,5.348391544,0.998185082,0.99917893,0.041814323,0.043818819,0.637487355,0.641375549,haze
49.79199219,15.24913025,121.4184875,32.86582452,9.98906984,34.55847179,0.107092389,0.096770624,0.443714719,7.941636029,6.974417892,0.996727694,0.997118475,0.04978356,0.046634383,0.623533641,0.596410638,haze
119.3106537,59.27056885,183.5219269,3.67372045,15.73554949,26.41578926,0.083391549,0.117809944,0.517334014,26.05079657,13.57610294,0.979844112,0.98944739,0.10405245,0.086980576,0.867300123,0.756883685,haze
32.10328674,8.938186646,167.5187225,13.15705596,8.911436773,46.42141893,0.116714879,0.084917433,0.496293122,157.1790441,63.75398284,0.963939322,0.985395476,0.040584585,0.042337722,0.325413003,0.359061471,haze
98.30262756,31.63456726,178.4591522,3.332209814,14.51040658,32.65019303,0.096164416,0.107637068,0.508101521,12.72484681,3.668872549,0.99454896,0.998424002,0.087420414,0.094204641,0.622593747,0.712916595,haze
79.09371948,15.04330444,162.3652496,20.14684267,8.710789571,37.79286519,0.091979149,0.111234749,0.551810182,54.77199755,33.71179534,0.980254739,0.98786162,0.088587541,0.076974721,0.707781575,0.621614247,haze
75.03581238,16.78793335,154.9551392,25.05915942,15.41955893,48.44766591,0.100805454,0.103303406,0.501954986,77.03060662,10.288894,0.982998632,0.99772578,0.048038246,0.048508089,0.583950262,0.619423292,haze
46.4486084,16.34985352,175.7144928,24.02246851,25.03153911,33.01402421,0.102604066,0.101517185,0.521020935,12.15611213,10.10696998,0.994108804,0.995064927,0.066318508,0.060302394,0.701600711,0.636784103,haze
99.43409729,82.57365417,184.6358032,2.967257453,51.7391214,43.53354261,0.100358476,0.103737696,0.576257848,16.30211397,9.314782475,0.997255305,0.998428902,0.041614988,0.039615825,0.615806111,0.560131595,haze
32.82151794,35.42745972,96.47972107,41.80465233,13.13194986,64.32910429,0.097431997,0.106491029,0.483435196,76.94707414,15.53307292,0.990152224,0.998015014,0.025263015,0.040070953,0.300096781,0.521861919,haze
73.54872131,14.60195923,149.3554382,40.37465428,15.33260434,40.49383204,0.111024603,0.092232699,0.386917658,76.21905637,51.73324142,0.97668356,0.984183722,0.046433902,0.04373619,0.491689852,0.465599031,haze
21.94776917,27.18678284,139.1423798,6.683907902,8.930605568,52.27416352,0.099364506,0.104690154,0.48521979,10.25188419,6.483501838,0.998014178,0.998737375,0.045015109,0.043215227,0.662776453,0.647694613,haze
97.13302612,34.97354126,165.0174408,12.84456751,12.60011672,39.61825688,0.096543431,0.107297247,0.582079046,42.94675245,29.12981005,0.983824602,0.989074767,0.113256977,0.103742549,0.626414009,0.59605823,haze
79.09371948,15.04330444,162.3652496,20.14684267,8.710789571,37.79286519,0.091979149,0.111234749,0.551810182,54.77199755,33.71179534,0.980254739,0.98786162,0.088587541,0.076974721,0.707781575,0.621614247,haze
79.02835083,15.73780823,208.1463165,24.66932595,16.4124643,27.51453417,0.105793688,0.098188742,0.454604054,60.15179228,29.79846814,0.961855909,0.981070203,0.058551064,0.053072661,0.644607674,0.592369413,haze
104.6707153,49.38372803,165.3615112,6.000699367,35.76080415,63.2606167,0.109756892,0.093737708,0.429416255,35.14105392,72.14669118,0.995741295,0.991277294,0.032493824,0.025575218,0.450502425,0.322487661,haze
83.64486694,10.27349854,140.7222595,69.59119,5.979035707,36.69446142,0.103037665,0.101077065,0.51758717,16.71548713,11.05477941,0.993234912,0.99550043,0.065233528,0.063559582,0.612793857,0.599461718,haze
98.30262756,31.63456726,178.4591522,3.332209814,14.51040658,32.65019303,0.096164416,0.107637068,0.508101521,12.72484681,3.668872549,0.99454896,0.998424002,0.087420414,0.094204641,0.622593747,0.712916595,haze
115.4631195,12.89303589,133.6416931,24.12266058,6.049352717,52.4758923,0.095175894,0.10851213,0.513014512,31.34918811,12.92068015,0.993919535,0.997483894,0.061220657,0.051945445,0.693955593,0.609741764,haze
73.54872131,14.60195923,149.3554382,40.37465428,15.33260434,40.49383204,0.111024603,0.092232699,0.386917658,76.21905637,51.73324142,0.97668356,0.984183722,0.046433902,0.04373619,0.491689852,0.465599031,haze
64.83728027,30.99047852,162.8278046,53.91301797,54.26025491,52.02746851,0.11335397,0.089354412,0.473693199,97.51646752,47.88743873,0.982558941,0.991429785,0.067250569,0.064313096,0.44657979,0.457237739,haze
102.029892,50.74562073,181.3428192,3.812652968,23.59372098,30.94120501,0.101683806,0.102438942,0.422073728,6.203860294,6.305422794,0.99774582,0.997710187,0.051701551,0.040485804,0.6698469,0.517272833,haze
25.50714111,12.56289673,135.6743011,26.58730134,19.82034358,69.54108394,0.096310507,0.10750637,0.493493271,105.4786765,91.72547488,0.989151721,0.990546176,0.044721022,0.035473655,0.597709688,0.493692107,haze
98.76451111,54.90171814,142.2451324,19.51523433,20.21834396,62.01518715,0.094257258,0.109311036,0.635083179,27.251394,30.72394301,0.995870803,0.995328673,0.067636482,0.049566266,0.66686585,0.440714979,haze
103.8510437,89.8432312,179.9701385,2.639665277,68.13751916,72.53705261,0.115429341,0.086656798,0.358498748,61.20191483,24.42509191,0.994801974,0.997923353,0.039122318,0.041439818,0.451864205,0.494175946,haze
84.2973938,10.94360352,114.0565033,65.39373123,9.734487515,26.00312134,0.093728354,0.109764881,0.517827673,5.279672181,2.642463235,0.996190818,0.998089477,0.072656146,0.079972514,0.70916882,0.777354017,haze
73.54872131,14.60195923,149.3554382,40.37465428,15.33260434,40.49383204,0.111024603,0.092232699,0.386917658,76.21905637,51.73324142,0.97668356,0.984183722,0.046433902,0.04373619,0.491689852,0.465599031,haze
21.94776917,27.18678284,139.1423798,6.683907902,8.930605568,52.27416352,0.099364506,0.104690154,0.48521979,10.25188419,6.483501838,0.998014178,0.998737375,0.045015109,0.043215227,0.662776453,0.647694613,haze
38.53800964,23.37669373,165.8274231,43.99623392,14.59097561,58.41827633,0.100894692,0.103216251,0.514192292,11.19905025,5.138848039,0.998294124,0.999212038,0.042705026,0.044701422,0.647137121,0.647728922,haze
15.41610718,38.80657959,195.87854,11.22356157,17.62651508,41.36056685,0.10410184,0.099980699,0.602375014,23.9522212,22.69970895,0.992740782,0.9930918,0.049876088,0.050794511,0.531255102,0.557598119,haze
23.80867004,58.8175354,128.7196808,12.06817583,47.48772426,74.11530612,0.099639641,0.104428326,0.611280559,8.323973652,4.994393382,0.99923556,0.999540396,0.035193076,0.035919722,0.630655202,0.624595696,haze
28.53585815,40.20916748,128.1116486,39.50688087,22.85017782,66.48140302,0.099568242,0.104496404,0.443261058,10.30386029,3.810003064,0.998708026,0.999521039,0.040832311,0.040220632,0.675222553,0.686519239,haze
15.07359314,57.2518158,164.683136,3.197503786,16.28178667,51.06008633,0.099865424,0.104212429,0.465523459,11.2044424,5.09375,0.99786353,0.999023298,0.056185238,0.052077919,0.674341546,0.628133271,haze
119.1387329,6.270370483,233.7140045,16.21925269,9.43822294,23.15652563,0.078643464,0.121031149,0.705469174,26.04437806,6.037408088,0.977378484,0.994655134,0.142266267,0.146424821,0.799502404,0.870013515,haze
73.59986877,6.356445313,217.4511871,44.16960891,5.561706401,24.76283312,0.104368924,0.099701861,0.707106781,10.41060049,9.738250613,0.992211013,0.992673668,0.087695763,0.089688666,0.584663532,0.629300158,haze
54.71209717,19.02911377,148.4705505,18.50163957,10.13173608,28.36971369,0.102175047,0.101948973,0.467206288,18.60265012,5.695373775,0.988670412,0.99649575,0.0792865,0.072098176,0.683855994,0.678281427,haze
67.96292114,10.47224426,128.9463501,22.1644473,5.857853334,51.73059918,0.090115388,0.112749945,0.491848439,0.991528799,0.947288603,0.99981478,0.99982238,0.049405938,0.046342526,0.775285197,0.729783643,haze
115.3266296,45.09182739,192.04422,7.529971614,24.34151514,50.58646957,0.107659419,0.096139393,0.486651609,11.1549326,5.648146446,0.997692767,0.998823446,0.05596341,0.046581722,0.625249938,0.520730641,haze
52.40617371,4.179962158,126.2511292,56.43674203,6.931503345,32.91075433,0.094937907,0.108720409,0.595172257,16.40081189,8.979365809,0.992726704,0.995991344,0.068654572,0.062668423,0.742143816,0.725680755,haze
64.26266479,12.53868103,166.632019,38.26225543,7.61817496,29.07372404,0.097177433,0.10672338,0.63998309,40.28648897,9.947610294,0.977357893,0.994398405,0.062584408,0.06025762,0.691816529,0.690411597,haze
30.13475037,11.94883728,156.5234375,39.16093438,8.866209551,14.37186723,0.087454606,0.114826065,0.58235704,1.716053922,2.800030637,0.995689391,0.992901672,0.143638417,0.134978988,0.844650159,0.799588978,haze
51.32826233,10.00700378,125.6829224,33.41903127,7.95826879,37.144848,0.102546495,0.10157534,0.521342035,6.750321691,6.884757966,0.99755523,0.997499314,0.052509126,0.047476816,0.656747532,0.612259159,haze
122.4095306,24.52664185,77.16548157,24.42737375,20.46910688,34.92559718,0.114368511,0.088052127,0.472430557,122.0586397,88.0428462,0.948396202,0.962732001,0.057167485,0.057673617,0.476306577,0.457642305,haze
108.7080841,50.19680786,112.156311,8.68649559,20.9218836,46.6277818,0.113471592,0.089204995,0.428443594,90.15445772,35.86459865,0.979230722,0.991756589,0.028729928,0.035266794,0.381504147,0.474602239,haze
86.8225708,62.15592957,202.4111176,5.638071906,25.05932584,37.81510238,0.094097905,0.109448242,0.453838354,77.77559743,35.24419424,0.975495685,0.988815251,0.064240334,0.055295796,0.733161209,0.647735348,haze
45.08821106,6.766769409,144.3779297,50.68633062,14.26216333,19.62797434,0.097880905,0.106078564,0.469201733,134.0729473,89.61312806,0.825308613,0.882621747,0.095206583,0.090962488,0.68603399,0.684953037,haze
0,0,172.3023987,0,0,62.41937806,0.107348555,0.092066757,0.51276375,31.9333027,11.58210784,0.995904627,0.998505136,0.126324803,0.124649504,0.534507217,0.54566224,haze
55.33248901,3.806427002,152.4041138,47.64056912,5.300814833,21.96640969,0.108005863,0.095750023,0.477205635,10.62772672,6.006280637,0.988360834,0.993404446,0.076494371,0.0776034,0.645372292,0.652295241,haze
64.49935913,2.19078064,121.5467987,76.27886196,3.931348411,13.50850747,0.101484604,0.102636292,0.373238127,1.207184436,0.806295956,0.996701471,0.99779614,0.098303417,0.108617839,0.7418803,0.803675745,haze
78.34759521,21.2880249,96.83534241,48.40652925,20.85670235,71.56689314,0.100857549,0.103252545,0.607029495,17.19954044,7.981954657,0.998234312,0.999178535,0.041296947,0.045342838,0.543021523,0.619881123,haze
70.95213318,7.678085327,142.7680969,50.9144813,6.063204149,63.28018705,0.104118739,0.099963101,0.599272671,136.0244332,65.55482537,0.983016805,0.991863125,0.036915691,0.034246691,0.58299861,0.516448396,haze
59.51411438,15.02998352,154.5391541,49.3850571,12.46282073,46.68051116,0.096934311,0.10694425,0.576872579,6.569485294,1.102925858,0.998512546,0.999751125,0.043662121,0.053157677,0.648784532,0.773528443,haze
18.25053406,36.74259949,123.8745728,20.03821479,26.40730424,25.33131022,0.123728049,0.074328347,0.354839811,75.91643689,49.23118873,0.943182787,0.963332989,0.031161976,0.034205409,0.31618967,0.350230587,haze
95.91719055,14.81575012,197.6716156,34.62010265,8.484555008,38.95161368,0.11090193,0.092380168,0.536071828,25.13399203,21.89727328,0.990955435,0.992071963,0.072640611,0.066022086,0.543594659,0.529018946,haze
55.52848816,12.58683777,162.0365753,50.58685762,14.93358701,27.49188593,0.097963875,0.106001946,0.538968798,67.3910386,42.88295037,0.955332259,0.971329804,0.147059889,0.152425563,0.677671654,0.72444408,haze
8.565109253,1.224914551,123.1241455,31.19599586,5.692223581,28.99307325,0.094853315,0.108794218,0.69117765,82.93517157,134.2962469,0.951074836,0.919396736,0.075356935,0.075518262,0.661898204,0.663028622,haze
59.54873657,11.30862427,152.0113525,51.40644892,8.835545282,44.49427597,0.097855227,0.106102252,0.484449749,3.539246324,2.480545343,0.999097137,0.999366868,0.046667772,0.052944783,0.674231593,0.743206375,haze
61.38534546,20.81941223,129.6930389,20.38459654,23.0204966,56.20432036,0.104394346,0.099675242,0.527867079,34.19502145,41.05660233,0.994597339,0.993469715,0.042638345,0.042312455,0.611813596,0.588839543,haze
70.96089172,28.70587158,184.0349731,58.73027126,34.18530052,57.72894482,0.108485432,0.095206325,0.52075925,75.80183824,52.8370098,0.988181684,0.991743445,0.045540451,0.042050337,0.568857942,0.534873207,haze
77.81207275,9.157913208,154.3660583,45.25510264,11.80402228,30.64451214,0.111143103,0.092089869,0.394409281,37.66369485,20.27587316,0.98021182,0.989283363,0.083164017,0.080287434,0.59639308,0.586727311,haze
101.2997894,104.1940765,140.4528198,15.51970529,24.81019271,37.64233934,0.113525426,0.089136473,0.373906417,12.3082261,9.340701593,0.99357166,0.995098712,0.059118923,0.061202857,0.638356125,0.64813116,haze
87.87052917,30.96754456,149.551239,40.50572116,21.56753082,58.44320999,0.10226331,0.101860437,0.426779973,4.379411765,6.632904412,0.999379947,0.999057069,0.04134424,0.037719391,0.670993428,0.604781389,haze
51.49821472,11.21072388,125.2128448,46.23213664,10.70664283,51.887667,0.102464182,0.101658373,0.379322696,22.77869179,17.56556373,0.995794384,0.996744017,0.049247341,0.043834244,0.633589028,0.573503437,haze
49.63973999,13.65545654,167.6122589,54.02287236,17.14006425,49.66052913,0.113178493,0.08957657,0.324430888,79.68408395,58.63089767,0.984258746,0.988300443,0.040987084,0.041849444,0.536418668,0.542922624,haze
92.04484558,25.20448303,124.8297577,44.64564036,13.98498532,63.88257766,0.095676983,0.108070571,0.467478024,0.809191176,1.470327819,0.999898265,0.999814616,0.05869579,0.051435176,0.786993233,0.658199977,haze
0,0,120.7151031,0,0,38.73763106,0.101528846,0.102592528,0.421181092,47.88057598,38.17270221,0.984071616,0.98727004,0.06264169,0.064754777,0.697334183,0.712364198,haze
0,0,158.3653717,0,0,75.17059478,0.123058365,0.075431904,0.521681995,67.67758885,63.19774816,0.994009531,0.994377152,0.102021369,0.099674923,0.377309103,0.387952529,haze
129.8200989,28.54585266,147.3634796,11.52401943,11.6339354,52.84242757,0.124794922,0.072522829,0.47533761,86.05277267,19.25657169,0.984225157,0.996456707,0.019435635,0.021936737,0.263147929,0.311698329,haze
60.01550293,10.21670532,101.1461639,61.4760413,6.361476963,9.251821716,0.118096723,0.082984923,0.423494125,7.485171569,6.554825368,0.955395678,0.960803731,0.087594994,0.084316847,0.561450689,0.536606807,haze
40.14315796,5.824691772,102.6838989,62.12762002,11.20371261,30.01123692,0.098601836,0.105408782,0.506239283,98.54185049,41.25422794,0.947349172,0.977980718,0.082744439,0.087525326,0.611277734,0.643233688,haze
71.23216248,12.53968811,160.4190521,37.8526712,10.77532727,41.47198691,0.099230043,0.104817613,0.572067518,49.01453738,11.48238358,0.985031227,0.996482133,0.089230844,0.092681121,0.682576245,0.698999853,haze
10.46914673,26.42724609,147.1614075,4.149536428,17.92777389,19.24355243,0.100020352,0.104063742,0.421894014,47.28206189,9.316865809,0.948084331,0.989716616,0.076332382,0.091657441,0.553012316,0.683476173,haze
77.69940186,24.90213013,119.0623169,25.54546543,18.59075781,30.37739698,0.120978852,0.07872389,0.393333177,79.97956495,89.23192402,0.962159492,0.957619389,0.044877886,0.050015448,0.379687168,0.426347216,haze
94.82183838,7.132797241,145.01297,33.23512883,5.582600163,15.04747379,0.129719865,0.06329368,0.291957085,8.27432598,7.374096201,0.98314955,0.984869369,0.052857541,0.05346045,0.392084683,0.398406948,haze
24.43606567,74.0513916,170.0664063,3.562984212,9.480871046,42.74327115,0.108071843,0.095675546,0.534001311,34.25474877,14.23242953,0.98782597,0.994907345,0.065211751,0.063460672,0.576576888,0.588636648,haze
88.50183105,40.54397583,137.4267273,33.88516585,37.31888949,79.94238554,0.115348971,0.08676375,0.440045196,22.05873162,10.14503676,0.998233636,0.999185845,0.030010288,0.032199387,0.468845973,0.528201599,haze
102.9207306,15.30909729,176.0344238,72.62007218,28.48125969,55.11207763,0.104435544,0.099632076,0.872618558,57.10696998,39.75556066,0.991415379,0.994012779,0.056076334,0.059423453,0.490005838,0.551703736,haze
101.6272736,72.32484436,157.7593689,1.782056814,16.82201398,30.58452544,0.113440368,0.089244699,0.422063676,9.403324142,3.992708333,0.994918275,0.997841602,0.049022308,0.053509777,0.618466842,0.669166139,haze
21.41342163,11.25518799,131.6934204,9.447852315,5.104292908,31.84872591,0.10602249,0.09794164,0.377133877,246.6735294,255.6886949,0.872417764,0.863568337,0.109416731,0.1106731,0.562964715,0.58611862,haze
33.22851563,13.28233337,159.6709595,4.774674026,6.958478655,51.19250905,0.100015156,0.104068736,0.549281298,15.81495098,33.62657782,0.99699809,0.993599656,0.054964651,0.054000752,0.66629337,0.574842449,haze
72.07315063,13.48390198,183.0068665,39.85812036,22.23204808,51.54729844,0.104693048,0.099361457,0.518889733,141.6247089,133.3229933,0.974861099,0.976307988,0.054282851,0.047393113,0.582899075,0.508439119,haze
18.73867798,26.11767578,102.2149658,31.18721686,46.07770385,46.55115633,0.128358304,0.066011205,0.421328465,375.0721507,271.8462623,0.919860512,0.941640268,0.01875005,0.019105762,0.235685649,0.24286094,haze
59.35229492,5.989700317,179.1015167,51.73158065,11.13112655,15.65354112,0.090407604,0.11251577,0.606714009,56.72617953,36.32423407,0.893450715,0.931922849,0.111109423,0.097800007,0.795279062,0.710860564,haze
